"STATE"	"IDCENSUS"	"NAME"	"CONUM"	"ENROLL"	"TOTALREV"	"TFEDREV"	"TSTREV"	"TLOCREV"	"TOTALEXP"	"TCURISAL"	"TCURIBEN"	"PPCSTOT"	"PPSALWG"	"PPEMPBEN"	"PPITOTAL"	"PPISALWG"	"PPIEMBEN"
"10437"	"OK"	37504000700000	"CAMERON SCH DIST 17"	40079	273	2612	396	1561	655	2695	862	292	9689	5059	1659	5322	3158	1070
"10438"	"OK"	37504001200000	"FANSHAWE SCH DIST 39"	40079	76	722	126	256	340	701	218	79	8711	4342	1487	4039	2868	1039
"10439"	"OK"	37504001900000	"HEAVENER SCH DIST 3"	40079	1072	10450	1382	6139	2929	10901	3797	1397	9708	5344	1934	5755	3542	1303
"10440"	"OK"	3.7504002e+13	"HODGEN SCH DIST 14"	40079	257	2069	376	1376	317	2074	881	260	7988	5202	1545	4798	3428	1012
"10441"	"OK"	37504002200000	"HOWE SCH DIST 67"	40079	597	4808	620	3180	1008	4897	1594	503	7231	3848	1223	4147	2670	843
"10442"	"OK"	37504002400000	"LEFLORE SCH DIST 16"	40079	232	2235	338	1296	601	2150	683	239	9022	4302	1496	4750	2944	1030
"10443"	"OK"	37504002700000	"MONROE SCH DIST 11"	40079	115	1007	147	521	339	1288	345	152	8487	4496	1939	4583	3000	1322
"10444"	"OK"	37504003200000	"PANAMA SCH DIST 20"	40079	718	6048	892	3626	1530	5912	2151	656	8025	4660	1433	4617	2996	914
"10445"	"OK"	37504003300000	"POCOLA SCH DIST 7"	40079	839	6123	689	4081	1353	6346	2185	826	7279	3884	1585	4223	2604	985
"10446"	"OK"	37504003400000	"POTEAU SCH DIST 29"	40079	2360	18382	2508	11666	4208	19275	6950	2615	7528	4245	1554	4631	2945	1108
"10447"	"OK"	37504003900000	"SHADY POINT SCH DIST 4"	40079	147	1298	289	705	304	1342	491	142	8844	4646	1442	5218	3340	966
"10448"	"OK"	37504004100000	"SPIRO SCH DIST 2"	40079	1120	8819	1040	5469	2310	10946	3247	1181	7757	4154	1528	4932	2899	1054
"10449"	"OK"	37504004400000	"TALIHINA SCH DIST 52"	40079	616	6003	1386	3726	891	6043	2090	771	9735	5221	1841	5688	3393	1252
"10450"	"OK"	37504004700000	"WHITESBORO SCH DIST 62"	40079	202	2380	324	1675	381	2401	808	275	11564	5970	2020	6020	4000	1361
"10451"	"OK"	37504004900000	"WISTER SCH DIST 49"	40079	605	4927	637	3246	1044	5045	1614	531	7600	3874	1245	4321	2668	878
"10452"	"OK"	37504100100000	"AGRA SCH DIST 134"	40081	331	3800	600	2412	788	3834	1197	474	10592	4967	1852	6683	3616	1432
"10453"	"OK"	37504100400000	"CARNEY SCH DIST 105"	40081	238	2238	228	1373	637	2034	639	211	7475	3752	1214	4782	2685	887
"10454"	"OK"	37504100500000	"CHANDLER SCH DIST 1"	40081	1217	9289	827	5122	3340	9251	3329	1131	6782	3799	1281	4108	2735	929
"10455"	"OK"	37504100600000	"DAVENPORT SCH DIST 3"	40081	392	3242	275	1667	1300	3791	943	293	9255	3893	1102	4143	2406	747
"10456"	"OK"	37504101300000	"MEEKER SCH DIST 95"	40081	855	6609	556	4197	1856	6615	2458	859	7473	4073	1494	4626	2875	1005
"10457"	"OK"	37504102100000	"PRAGUE SCH DIST 103"	40081	1047	8359	582	4955	2822	9443	2905	950	7271	3976	1312	4525	2775	907
"10458"	"OK"	37504102500000	"STROUD SCH DIST 54"	40081	830	13948	699	1643	11606	13114	2668	880	9152	4601	1496	5046	3214	1060
"10459"	"OK"	37504103200000	"WELLSTON SCH DIST 4"	40081	656	5166	597	2992	1577	5281	1672	575	6985	3805	1252	3979	2549	877
"10460"	"OK"	37504103300000	"WHITE ROCK SCH DIST 5"	40125	121	1076	129	597	350	1332	398	157	10620	4959	1810	4934	3289	1298
"10461"	"OK"	37504200400000	"COYLE SCH DIST 14"	40083	332	3195	372	1442	1381	3471	948	430	8244	3883	1744	4762	2855	1295
"10462"	"OK"	37504200500000	"CRESCENT SCH DIST 2"	40083	635	5857	708	2945	2204	6035	2089	806	9203	4584	1706	5726	3290	1269
"10463"	"OK"	37504200800000	"GUTHRIE SCH DIST 1"	40083	3538	24953	2657	14435	7861	27660	8282	3307	7216	3870	1621	3765	2341	935
"10464"	"OK"	37504201200000	"MULHALI-ORLANDO SCH DIST 3"	40083	255	2947	202	941	1804	2596	852	309	10082	4729	1682	5557	3341	1212
"10465"	"OK"	37504300400000	"GREENVILLE SCH DIST 3"	40085	135	1269	190	646	433	1148	438	131	8363	4230	1296	4393	3244	970
"10466"	"OK"	37504300600000	"MARIETTA SCH DIST 16"	40085	1069	9128	1074	5448	2606	8214	2676	1041	7301	3726	1440	4434	2503	974
"10467"	"OK"	37504300700000	"TURNER SCH DIST 5"	40085	316	3268	299	1363	1606	3057	981	261	9462	5237	1415	4418	3104	826
"10468"	"OK"	3.7504301e+13	"THACKERVILLE SCH DIST 4"	40085	357	3785	390	965	2430	4026	1133	370	9585	4966	1499	5106	3174	1036
"10469"	"OK"	37504400300000	"BLANCHARD SCH DIST 29"	40087	1942	16049	1179	8719	6151	15520	4642	1817	6703	3610	1433	4139	2390	936
"10470"	"OK"	37504400800000	"DIBBLE SCH DIST 2"	40087	654	5482	563	3359	1560	5111	1858	624	7578	4161	1414	4402	2841	954
"10471"	"OK"	37504401300000	"NEWCASTLE SCH DIST 1"	40087	2110	18357	1419	7559	9379	18222	5282	1640	6695	3807	1177	3631	2503	777
"10472"	"OK"	37504401400000	"PURCELL SCH DIST 15"	40087	1447	12059	1061	6939	4059	12245	4164	1407	7419	4247	1426	4441	2878	972
"10473"	"OK"	37504401600000	"WASHINGTON SCH DIST 5"	40087	1004	7650	418	4315	2917	7465	2622	822	6565	3603	1174	3892	2612	819
"10474"	"OK"	37504401700000	"WAYNE SCH DIST 10"	40087	535	4932	573	2860	1499	4912	1451	507	8430	4290	1578	4439	2712	948
"10475"	"OK"	37504500100000	"BATTIEST SCH DIST 71"	40089	278	3107	441	1891	775	3291	886	276	11194	5669	1824	5446	3187	993
"10476"	"OK"	37504500500000	"BROKEN BOW SCH DIST 74"	40089	1700	14371	2195	8602	3574	14634	5227	2062	8120	4311	1710	4987	3075	1213
"10477"	"OK"	37504501100000	"DENISON SCH DIST 37"	40089	325	2202	267	1509	426	2208	936	341	6717	3735	1289	4418	2880	1049
"10478"	"OK"	37504501200000	"EAGLETOWN SCH DIST 13"	40089	149	2382	275	1582	525	2243	772	245	14913	8221	2732	7859	5181	1644
"10479"	"OK"	37504501400000	"FOREST GROVE SCH DIST 1"	40089	178	1642	359	904	379	1667	508	178	8539	4539	1635	4298	2854	1000
"10480"	"OK"	37504501600000	"GLOVER SCH DIST 23"	40089	59	783	137	490	156	732	245	77	12102	6864	2136	6407	4153	1305
"10481"	"OK"	37504501800000	"HAWORTH SCH DIST 6"	40089	583	5673	694	4017	962	6019	1835	617	9688	4873	1597	5103	3148	1058
"10482"	"OK"	37504502300000	"IDABEL SCH DIST 5"	40089	1250	11972	2498	7152	2322	11649	4051	1324	8832	4943	1591	5134	3241	1059
"10483"	"OK"	37504502600000	"LUKFATA SCH DIST 9"	40089	373	2784	412	1789	583	2764	1034	414	7196	3981	1517	4070	2772	1110
"10484"	"OK"	37504505400000	"SMITHVILLE SCH DIST 14"	40089	279	3527	854	2111	562	3468	1101	362	12380	6685	2269	6029	3946	1297
"10485"	"OK"	37504505700000	"VALLIANT SCH DIST 11"	40089	896	7848	944	3476	3428	9115	2654	883	8060	4366	1431	4692	2962	985
"10486"	"OK"	37504505800000	"WRIGHT CITY SCH DIST 39"	40089	463	4346	686	2908	752	4537	1436	473	9108	4700	1533	5235	3102	1022
"10487"	"OK"	37504580100000	"HOLLY CREEK SCH DIST 72"	40089	225	1940	320	1356	264	2012	794	263	8698	5093	1720	4858	3529	1169
"10488"	"OK"	37504600400000	"CHECOTAH SCH DIST 19"	40091	1561	13684	2037	7260	4387	13788	4694	1520	7849	4309	1400	4472	3007	974
"10489"	"OK"	37504600700000	"HANNA SCH DIST 64"	40091	113	1325	271	803	251	1656	497	167	14062	6814	2159	8301	4398	1478
"10490"	"OK"	37504600900000	"MIDWAY SCH DIST 127"	40101	235	2349	297	1338	714	2348	751	239	9047	4834	1455	4643	3196	1017
"10491"	"OK"	37504602600000	"RYAL SCH DIST 3"	40091	61	828	176	495	157	898	308	123	14607	8066	3197	7295	5049	2016
"10492"	"OK"	37504602900000	"STIDHAM SCH DIST 16"	40091	104	984	181	644	159	998	391	123	9510	5221	1606	5519	3760	1183
"10493"	"OK"	37504650100000	"EUFAULA SCH DIST 1"	40091	1184	13033	1748	7019	4266	11848	3611	1437	9341	4587	1825	5768	3050	1214
"10494"	"OK"	37504700500000	"ALINE-CLEO SCH DIST 4"	40003	154	2192	145	820	1227	2336	690	243	12279	6519	2169	7565	4481	1578
"10495"	"OK"	37504700900000	"FAIRVIEW SCH DIST 84"	40093	732	8025	587	4100	3338	7917	2471	831	10698	5194	1710	6321	3376	1135
"10496"	"OK"	37504701600000	"RINGWOOD SCH DIST 1"	40093	414	3472	442	1593	1437	3800	1227	393	8205	4290	1350	4862	2964	949
"10497"	"OK"	37504800500000	"KINGSTON SCH DIST 3"	40095	1209	12094	2542	4870	4682	11950	3641	1488	8612	4652	1802	4670	3012	1231
"10498"	"OK"	3.7504801e+13	"MADILL SCH DIST 2"	40095	1735	14612	2000	7919	4693	15172	5007	1925	7812	4487	1664	4372	2886	1110
"10499"	"OK"	37504900100000	"ADAIR SCH DIST 2"	40097	1036	8290	770	4568	2952	8191	2767	1037	7319	3905	1403	4236	2671	1001
"10500"	"OK"	37504900800000	"CHOUTEAU-MAZIE SCH DIST 32"	40097	890	10637	1244	5632	3761	10618	3436	1061	10690	5729	1736	5869	3861	1192
"10501"	"OK"	37504901600000	"LOCUST GROVE SCH DIST 17"	40097	1490	13418	2018	7936	3464	14080	4206	1681	8110	4389	1740	4420	2823	1128
"10502"	"OK"	37504902400000	"OSAGE SCH DIST 43"	40097	128	1754	191	498	1065	1862	603	227	12930	7242	2398	6734	4711	1773
"10503"	"OK"	37504902700000	"PRYOR SCH DIST 1"	40097	2769	28875	2574	6204	20097	25143	8286	2963	8402	4534	1557	5155	2992	1070
"10504"	"OK"	37504902800000	"SALINA SCH DIST 16"	40097	826	7648	1369	4373	1906	8082	2620	809	8182	4674	1447	4748	3172	979
"10505"	"OK"	37504903100000	"SPAVINAW SCH DIST 21"	40097	81	834	152	407	275	926	306	90	11037	6580	1802	5235	3778	1111
"10506"	"OK"	37504903500000	"WICKLIFFE SCH DIST 35"	40097	116	1321	347	815	159	1342	535	163	11362	6922	2103	6241	4612	1405
"10507"	"OK"	37505000300000	"DAVIS SCH DIST 10"	40099	1076	8439	824	3936	3679	8319	2931	1168	7352	3950	1581	4473	2724	1086
"10508"	"OK"	37505000900000	"SULPHUR SCH DIST 1"	40099	1564	11578	851	7804	2923	11841	4387	1727	7453	3899	1527	4569	2805	1104
"10509"	"OK"	37505100500000	"BRAGGS SCH DIST 46"	40101	194	1921	244	1163	514	2500	614	186	10232	5330	1619	5443	3165	959
"10510"	"OK"	37505101200000	"MUSKOGEE SCH DIST 20"	40101	6098	51637	7305	25269	19063	52592	16256	6022	7710	4486	1709	4070	2666	988
"10511"	"OK"	37505101800000	"FORT GIBSON SCH DIST 3"	40101	1855	16029	1419	6034	8576	15197	5672	2123	7871	4437	1653	4552	3058	1144
"10512"	"OK"	37505102100000	"HASKELL SCH DIST 2"	40101	836	7059	937	4150	1972	7177	2248	759	7368	4123	1432	3939	2689	908
"10513"	"OK"	37505102400000	"HILLDALE SCH DIST 29"	40101	1872	14546	1406	8628	4512	13999	4594	1711	6878	3660	1353	3882	2454	914
"10514"	"OK"	37505103900000	"OKTAHA SCH DIST 8"	40101	745	6055	688	4105	1262	5993	1869	797	7615	3882	1574	4212	2509	1070
"10515"	"OK"	37505104200000	"PORUM SCH DIST 88"	40101	503	4395	844	2805	746	4308	1536	625	8435	4670	1847	4700	3054	1243
"10516"	"OK"	37505105300000	"WAINRIGHT SCH DIST 9"	40101	98	1096	199	717	180	1059	366	127	10551	5980	2061	5459	3735	1296
"10517"	"OK"	37505105400000	"WARNER SCH DIST 74"	40101	792	6818	1140	4166	1512	7420	2401	880	8126	4366	1598	4841	3032	1111
"10518"	"OK"	37505105500000	"WEBBERS FALLS SCH DIST 6"	40101	289	2738	357	1464	917	2811	800	234	8142	4346	1287	3958	2768	810
"10519"	"OK"	37505200100000	"BILLINGS SCH DIST 2"	40103	83	1045	98	277	670	1128	420	153	13253	7181	2578	7325	5060	1843
"10520"	"OK"	3.7505201e+13	"MORRISON SCH DIST 6"	40103	571	5441	514	1982	2945	5618	1671	491	8538	4574	1305	4762	2926	860
"10521"	"OK"	37505201300000	"PERRY SCH DIST 1"	40103	1196	9719	863	4142	4714	10055	3068	1176	8330	3639	1334	3994	2565	983
"10522"	"OK"	37505240100000	"FRONTIER SCHOOL DISTRICT"	40103	392	6374	849	1057	4468	6009	1749	654	13959	7482	2770	7094	4462	1668
"10523"	"OK"	37505300900000	"NOWATA SCH DIST 40"	40105	959	8653	1026	4723	2904	8326	2660	1048	7713	4163	1608	4370	2774	1093
"10524"	"OK"	37505301200000	"SOUTH COFFEYVILLE SCHOOL DIST 51"	40105	264	2123	240	1416	467	2355	792	262	8246	4439	1500	4595	3000	992
"10525"	"OK"	37505340100000	"OKLAHOMA UNION SCH DIST 3"	40105	661	6305	701	3704	1900	6121	2040	723	8587	4301	1396	4793	3086	1094
"10526"	"OK"	37505400300000	"BEARDEN SCH DIST 29"	40107	95	923	151	517	255	1153	322	99	9316	5505	1653	4674	3389	1042
"10527"	"OK"	37505401300000	"MASON SCH DIST 2"	40107	294	2578	474	1660	444	2822	920	304	9020	4653	1629	4942	3129	1034
"10528"	"OK"	37505401900000	"OKEMAH SCH DIST 26"	40107	855	10361	3011	5139	2211	10418	2830	1086	9671	4774	1906	5606	3310	1270
"10529"	"OK"	37505402200000	"PADEN SCH DIST 14"	40107	266	2443	227	983	1233	2373	734	265	8158	4011	1538	5229	2759	996
"10530"	"OK"	37505403200000	"WELEETKA SCH DIST 31"	40107	447	4908	779	2545	1584	4614	1532	491	9174	4926	1694	5237	3427	1098
"10531"	"OK"	37505410100000	"GRAHAM - DUSTIN SCHOOL DISTRICT"	40107	186	1818	514	877	427	2654	824	277	13833	7167	2355	6909	4430	1489
"10532"	"OK"	37505500200000	"BETHANY SCH DIST 88"	40109	1718	13562	989	9728	2845	13741	4697	1660	7334	4011	1352	4596	2734	966
"10533"	"OK"	37505500500000	"CHOCTAW NICOMA PARK SCH DIST 4"	40109	5671	44626	3293	22297	19036	45505	14363	5261	6784	3938	1448	3971	2533	928
"10534"	"OK"	37505500700000	"CROOKED OAK SCH DIST 53"	40109	1228	12559	1846	5595	5118	13624	3942	1489	8909	4866	1827	4960	3210	1213
"10535"	"OK"	37505500800000	"CRUTCHO SCH DIST 74"	40109	407	3684	872	1797	1015	3361	1180	438	7808	4098	1388	4558	2899	1076
"10536"	"OK"	37505500900000	"DEER CREEK SCH DIST 6"	40109	5628	50926	1378	17455	32093	47177	13089	4732	6532	3425	1159	3795	2326	841
"10537"	"OK"	3.7505501e+13	"EDMOND SCH DIST 12"	40109	23994	211715	9931	64669	137115	211762	61517	22269	7074	4037	1480	4020	2564	928
"10538"	"OK"	37505501200000	"HARRAH SCH DIST 7"	40109	2134	17597	1738	9464	6395	14928	5604	2087	6809	3799	1365	4189	2626	978
"10539"	"OK"	37505501400000	"JONES SCH DIST 9"	40109	1136	8863	766	4612	3485	7832	2708	1037	6800	3377	1232	3966	2384	913
"10540"	"OK"	37505501600000	"LUTHER SCH DIST 3"	40109	886	8466	841	2233	5392	9848	2740	973	8538	4545	1565	4926	3093	1098
"10541"	"OK"	37505501800000	"MIDWEST-DEL CITY SCH DIST 52"	40109	14574	119322	12958	61940	44424	122303	39060	14071	7463	4347	1539	4143	2680	965
"10542"	"OK"	37505501900000	"MILLWOOD SCH DIST 37"	40109	926	9275	1388	4155	3732	10964	2708	834	9757	4123	1259	4815	2924	901
"10543"	"OK"	37505502200000	"OAKDALE SCH DIST 29"	40109	618	6739	181	588	5970	7760	1908	679	7790	4756	1665	4333	3087	1099
"10544"	"OK"	37505502300000	"OKLAHOMA CITY SCH DIST 89"	40109	40823	386563	62119	170450	153994	398155	119257	51162	8866	4582	1999	4734	2921	1253
"10545"	"OK"	37505502500000	"PUTNAM CITY SCH DIST 1"	40109	19365	175657	17968	80723	76966	177399	64986	16230	8031	5045	1158	4804	3356	838
"10546"	"OK"	37505550100000	"WESTERN HTS SCH DIST 1-41"	40109	3852	42154	4810	11786	25558	40447	11300	4427	8395	4536	1659	4541	2934	1149
"10547"	"OK"	37505600100000	"BEGGS SCH DIST 4"	40111	1130	11109	2035	5889	3185	11128	3077	1219	8820	4678	1799	4431	2723	1079
